0.479333,0.683962,1.000000,0.091467,0.027440,0.055550,0.781300,0.250700:3
0.432667,0.485849,1.000000,0.702583,0.168620,0.238250,0.518400,0.484600:0
0.361000,0.516038,1.000000,0.188448,0.146990,0.255850,0.543200,0.458500:0
0.395000,0.494340,1.000000,0.615333,0.110760,0.179750,0.514600,0.486400:0
0.386000,0.503774,1.000000,0.136230,0.065390,0.122750,0.549600,0.456000:0
0.478000,0.567925,0.256100,0.065445,0.011780,0.039250,0.657000,0.353100:0
1.000000,0.458491,0.218200,0.203612,0.036650,0.072050,0.487000,0.521700:1
0.662000,0.587736,0.254700,0.024055,0.004330,0.015550,0.614300,0.394900:0
0.880333,0.550943,0.381500,0.042388,0.007630,0.023450,0.579300,0.424600:0
0.783333,0.451887,0.059600,0.074833,0.013470,0.036150,0.634000,0.377900:7
0.750667,0.536792,1.000000,0.052667,0.009480,0.030500,0.636100,0.409300:0
0.705000,0.508491,0.210000,0.015167,0.002730,0.008850,0.556800,0.450500:0
0.434667,0.545283,0.328100,0.240612,0.043310,0.112350,0.658000,0.353500:8
0.819667,0.553774,1.000000,0.063555,0.011440,0.035250,0.654700,0.398600:0
0.459333,0.495283,0.150300,0.071833,0.012930,0.031800,0.515100,0.486500:0
0.636333,0.520755,0.572400,1.000000,0.484260,0.657100,0.551800,0.448800:8
0.866667,0.538679,0.508800,0.774802,0.743810,0.948700,0.536000,0.466000:0
0.599667,0.526415,1.000000,0.048492,0.061100,0.101750,0.639600,0.378900:3
0.587333,0.461321,0.667800,0.863458,0.621690,0.477600,0.458100,0.542400:8
0.723667,0.488679,0.290100,0.277222,0.299400,0.374500,0.510100,0.492100:1
0.639333,0.504717,0.301100,0.490630,0.529880,0.582800,0.511300,0.490100:0
0.544667,0.495283,0.719300,0.227778,0.041000,0.077950,0.528500,0.475600:1
0.450333,0.485849,0.170400,0.151500,0.027270,0.067650,0.554100,0.447000:0
0.937000,0.477358,0.570000,0.014530,0.014820,0.027100,0.606600,0.398800:0
0.482000,0.485849,0.494400,0.835567,0.250670,0.298750,0.490000,0.510400:0
0.787000,0.539623,0.446300,0.146027,0.166470,0.312200,0.560600,0.456400:4
0.456333,0.490566,0.568100,0.170445,0.030680,0.071350,0.505500,0.503300:3
0.466333,0.495283,0.357200,0.153885,0.120030,0.229550,0.563000,0.461700:4
0.752000,0.483962,0.210800,0.067130,0.036250,0.065700,0.488800,0.519400:3
0.975000,0.511321,0.397100,1.000000,1.000000,1.000000,0.525300,0.482500:8
0.684667,0.460377,0.700500,0.049397,0.038530,0.075200,0.458900,0.543500:0
0.593667,0.501887,0.353100,0.204685,0.110530,0.152100,0.502500,0.507600:3
0.541667,0.586792,0.027400,0.003500,0.001260,0.005350,0.714300,0.317500:4
0.374000,0.550000,0.231000,0.009238,0.019400,0.026000,0.740700,0.294300:3
0.593000,0.471698,0.312500,0.166690,0.070010,0.112400,0.499600,0.501800:0
0.403667,0.641509,0.226000,0.012555,0.002260,0.009950,0.836300,0.181400:8
0.551000,0.512264,0.743400,0.043950,0.139760,0.214100,0.549600,0.458400:3
0.463333,0.568868,0.161000,0.094882,0.096780,0.168200,0.625200,0.384700:3
0.559667,0.470755,0.459200,0.323138,0.445930,0.488050,0.495000,0.508900:0
1.000000,0.429245,0.041800,0.331167,0.059610,0.101950,0.560100,0.455500:0
0.564667,0.557547,1.000000,0.179888,0.032380,0.083400,0.618600,0.391000:8
0.533333,0.555660,0.483300,0.048333,0.008700,0.025800,0.579300,0.432200:3
0.723000,0.484906,0.065600,0.078735,0.127550,0.185900,0.533000,0.468700:1
0.814667,0.529245,0.576500,0.085407,0.046120,0.100950,0.523600,0.478100:0
0.856000,0.466038,0.113900,0.028528,0.049640,0.104600,0.495800,0.507900:3
1.000000,0.472642,1.000000,0.374508,0.471880,0.462700,0.454400,0.545800:0
0.562667,0.531132,0.315700,0.046077,0.102290,0.158350,0.565500,0.439400:3
0.572333,0.536792,0.190800,0.309028,0.222500,0.355450,0.567100,0.435600:0
0.525667,0.471698,0.798300,0.051000,0.018360,0.040800,0.486900,0.518000:0
0.579667,0.567925,0.214400,0.120397,0.187820,0.343500,0.579500,0.428500:0
0.449333,0.465094,0.348600,0.218433,0.262120,0.352050,0.518200,0.486000:0
0.528667,0.516038,0.208900,0.174445,0.094200,0.160400,0.558600,0.448100:6
0.383000,0.496226,0.439100,0.189055,0.068060,0.129450,0.549200,0.458900:0
0.549667,0.478302,0.183300,0.957730,1.000000,1.000000,0.525000,0.477200:0
1.000000,0.545283,0.053800,0.095185,0.108510,0.147150,0.625400,0.377700:3
0.764000,0.496226,0.342900,0.803067,0.481840,0.577300,0.516100,0.489800:0
0.594333,0.583962,0.370500,0.144442,0.467990,0.843950,0.556300,0.451900:8
0.829333,0.554717,0.042800,0.010945,0.001970,0.008100,0.720800,0.289300:0
0.483667,0.486792,0.444000,0.182537,0.098570,0.151800,0.484200,0.518100:1
0.571333,0.490566,0.081800,0.078083,0.018740,0.047150,0.489900,0.516000:4
0.698333,0.488679,1.000000,0.422637,0.278940,0.332750,0.487700,0.515100:0
0.583333,0.556604,0.082700,0.033927,0.101780,0.150400,0.603000,0.411400:8
0.796000,0.487736,0.302000,0.106053,0.375430,0.437650,0.489900,0.519500:3
0.561000,0.496226,1.000000,0.398627,0.502270,0.588250,0.541100,0.459500:0
0.687667,0.530189,0.312600,0.269173,1.000000,1.000000,0.525000,0.477800:0
0.809000,0.522642,0.661300,0.589048,1.000000,1.000000,0.514600,0.487600:0
0.718000,0.494340,0.318400,0.098523,0.218720,0.278350,0.472000,0.532600:0
0.644000,0.514151,0.832000,0.199528,0.215490,0.299400,0.507100,0.500500:8
0.797333,0.384906,0.013400,0.024000,0.011520,0.022600,1.247400,0.123300:8
0.911667,0.533019,0.111000,0.040847,0.029410,0.071950,0.543400,0.461100:0
0.505333,0.485849,0.353800,1.000000,0.474420,0.436950,0.497500,0.503100:0
0.667667,0.470755,0.207800,0.158143,0.474430,0.488500,0.506100,0.498700:1
1.000000,0.533019,0.293100,0.111383,0.628200,0.603850,0.523000,0.488100:3
0.788000,0.523585,0.313700,0.255687,0.521600,0.561850,0.539000,0.474100:8
0.936000,0.477358,0.113700,0.053500,0.028890,0.055450,0.532700,0.468300:1
0.503667,0.507547,0.444000,0.180385,0.173170,0.254200,0.506800,0.498200:0
1.000000,0.533962,0.374200,0.125310,0.736820,0.662350,0.513400,0.488200:8
0.541667,0.495283,0.509400,0.098740,0.159960,0.230100,0.511300,0.490600:1
0.558333,0.517925,1.000000,1.000000,1.000000,1.000000,0.495200,0.507100:0
0.395667,0.487736,1.000000,0.480025,0.748840,0.660400,0.514600,0.485800:0
0.978333,0.463208,0.045700,0.015440,0.020380,0.044450,0.563800,0.458800:0
0.539333,0.508491,0.427400,0.296398,0.871410,0.850350,0.531800,0.469900:0
0.532333,0.480189,0.305600,0.197622,0.177860,0.258800,0.515000,0.486800:0
0.539333,0.496226,0.356100,1.000000,0.268110,0.342250,0.521100,0.480500:0
0.499333,0.488679,0.163700,0.552167,0.265040,0.321300,0.549800,0.452400:0
0.530000,0.493396,0.197900,0.594375,0.285300,0.344950,0.541300,0.461600:0
0.595333,0.494340,0.182700,0.578897,0.277870,0.327650,0.545400,0.457600:0
0.652000,0.466038,0.089100,0.087605,0.157690,0.201250,0.460700,0.543000:1
0.569667,0.486792,0.229100,0.880433,0.264130,0.289100,0.515000,0.487000:0
0.574333,0.486792,0.424600,0.337230,1.000000,0.857200,0.510200,0.494300:0
0.597667,0.495283,0.455900,0.315947,0.777230,0.713100,0.507800,0.494900:0
0.480667,0.474528,0.235600,0.922667,0.221440,0.271650,0.501000,0.502700:0
0.664667,0.473585,0.237800,0.343942,0.350820,0.355800,0.479900,0.523100:0
0.487000,0.472642,0.214000,0.933792,0.224110,0.269000,0.500400,0.504100:0
0.708667,0.487736,0.490300,0.440433,0.264260,0.348400,0.494200,0.509700:0
0.472667,0.474528,0.253600,1.000000,0.264760,0.308750,0.508200,0.494000:0
0.462667,0.481132,0.242100,1.000000,0.251350,0.313050,0.523100,0.479200:0
0.590667,0.512264,0.280700,0.224048,1.000000,1.000000,0.544800,0.463300:0
0.537667,0.481132,0.342500,1.000000,0.340110,0.372200,0.517400,0.485300:0
0.468667,0.483962,0.226200,1.000000,0.247870,0.314900,0.529900,0.472400:0
0.485000,0.450943,0.180500,1.000000,0.250690,0.245350,0.481500,0.519100:0
0.414667,0.475472,0.156700,0.070815,0.038240,0.070550,0.547100,0.455300:1
0.536000,0.496226,0.211600,0.270858,0.438790,0.452750,0.523300,0.479100:0
0.475000,0.454717,0.193400,1.000000,0.250870,0.250500,0.478400,0.522400:0
0.909667,0.497170,0.257700,1.000000,0.417700,0.475550,0.511300,0.491700:0
0.576333,0.500000,0.323400,0.716190,0.300800,0.401800,0.534000,0.471300:0
0.562000,0.518868,0.241100,1.000000,0.241330,0.303100,0.541800,0.459200:0
1.000000,0.500000,0.174600,1.000000,0.222800,0.317050,0.547000,0.466600:0
0.660667,0.522642,0.431100,0.662833,0.914710,0.971650,0.547000,0.456300:0
0.695667,0.498113,0.218200,1.000000,0.258600,0.348450,0.536200,0.471000:0
0.444000,0.504717,0.399900,0.095312,0.303090,0.446150,0.530900,0.470400:0
0.675000,0.525472,0.390100,0.728688,0.655820,0.777650,0.521200,0.479800:4
0.883000,0.481132,0.240300,0.106797,0.173010,0.250600,0.515400,0.495300:1
0.677667,0.551887,0.450000,0.623157,1.000000,1.000000,0.594400,0.409400:8
0.548000,0.523585,0.335900,0.524963,0.283480,0.358850,0.566700,0.435700:0
0.516000,0.485849,0.323800,1.000000,0.747640,0.715300,0.503300,0.499300:0
0.575333,0.481132,0.221300,0.320677,0.346330,0.379550,0.518900,0.483200:0
0.735333,0.496226,0.242400,0.371657,0.379090,0.533050,0.514400,0.490000:0
0.578333,0.505660,0.239300,0.903500,0.216840,0.302250,0.529500,0.474800:0
0.716667,0.498113,0.204300,0.216713,0.559120,0.607650,0.515100,0.500100:0
0.579000,0.494340,0.282800,1.000000,0.241500,0.296700,0.509700,0.490800:0
0.579333,0.525472,0.276300,1.000000,0.246970,0.322950,0.542000,0.458200:0
0.581000,0.487736,0.350500,0.990250,0.237660,0.278800,0.492400,0.511000:0
0.599667,0.512264,0.247800,0.307355,0.829860,0.823150,0.545700,0.463200:0
0.751333,0.486792,0.216200,1.000000,0.344410,0.361700,0.520100,0.481900:0
0.604000,0.488679,0.273400,0.492612,0.266010,0.333700,0.503500,0.497800:0
0.553667,0.488679,0.238500,0.167618,0.311770,0.372700,0.529100,0.472200:0
0.482333,0.509434,0.423700,0.527503,1.000000,1.000000,0.544000,0.459000:0
0.797333,0.498113,0.298000,0.208758,1.000000,0.917100,0.521000,0.485100:0
0.785333,0.491509,0.382200,0.111470,0.187270,0.253450,0.493900,0.508700:1
0.643333,0.488679,0.234800,1.000000,0.274720,0.315700,0.522800,0.478200:0
0.545667,0.494340,0.291000,1.000000,0.270660,0.336450,0.549000,0.455000:0
0.789000,0.469811,0.293700,0.210070,0.630210,0.456200,0.462300,0.545700:0
0.660000,0.551887,0.795000,0.069508,0.254400,0.446650,0.547300,0.457500:8
0.583667,0.489623,0.285400,1.000000,0.240890,0.314300,0.513600,0.491000:0
0.662000,0.484906,0.273500,0.916375,0.219930,0.281050,0.522700,0.480400:0
0.516333,0.519811,0.253200,0.951708,0.228410,0.317700,0.542600,0.460600:0
0.519333,0.497170,0.203600,0.999958,0.239990,0.303850,0.530700,0.472600:0
0.404000,0.489623,0.234500,1.000000,0.249500,0.321600,0.515700,0.486500:0
0.722000,0.593396,1.000000,0.160343,0.971680,1.000000,0.566600,0.447300:4
0.526667,0.566981,0.318700,0.134555,0.290640,0.451450,0.633500,0.388500:6
0.702667,0.504717,0.291800,0.410445,0.369400,0.399200,0.496500,0.509000:0
0.724667,0.501887,0.337300,0.470500,0.366990,0.434500,0.498300,0.505200:0
0.597333,0.491509,0.270800,0.426700,0.384030,0.437400,0.512600,0.490600:0
0.587333,0.477358,0.219900,0.352018,0.380180,0.404400,0.499300,0.504800:0
0.713667,0.494340,0.228800,0.415578,0.374020,0.435900,0.508400,0.495100:0
0.676667,0.470755,0.258900,0.442212,0.397990,0.379250,0.481100,0.522000:0
